modelnames	mechModelX	mechModelX1	mechModelX2	mechModelX3	mechModelX4	mechModelX5	mechModelX6	mechModelX7	modelnames	mechModelX	mechModelX1	mechModelX2	mechModelX3	mechModelX4	mechModelX5	mechModelX6	mechModelX7	
paramset_r2tbyl	4569.888	3893.518	3895.768	32036.792	5479.085	32035.985	6601.530	modelnames	mechModelX	mechModelX1	mechModelX2	mechModelX3	mechModelX4	mechModelX5	mechModelX6	mechModelX7	
	
paramset_wxnfql	38017.737	34416.218	34393.774	48595.518	37718.222	48561.439	37313.241	
paramset_4xbgrd	29157.003	29016.609	29492.830	33386.811	23136.787	33386.578	29769.243	
paramset_d5av9b	17259.744	17021.346	16980.654	33689.050	16335.089	33689.956	16438.839	
paramset_b7hoy2	530288.543	530284.858	530271.797	35633.816	483392.818	35634.267	530297.378	
paramset_zv934p	19970.672	20109.698	20325.652	32773.851	18901.745	32773.722	21766.923	
paramset_i8dvhm	1884201.168	1937408.593	1937848.417	1234860.436	1752530.682	1191686.303	1375260.186	
paramset_j9olz1	150170.985	150196.982	150144.055	36097.008	146666.742	36097.023	150298.880	
paramset_e4jrv6	32158.214	32422.644	32158.214	33520.365	32194.812	33556.306	32189.617	
paramset_ncifhq	2392268.337	2432206.754	2432217.313	33047.232	2270401.829	32056.702	2528717.129	
paramset_xbo61l	52253.447	52268.721	52249.630	64618.500	51887.691	64616.674	46160.662	
paramset_78wv4g	23533.061	24512.239	24532.836	35061.950	23544.053	35062.073	23414.837	
paramset_oahriz	135443.784	185557.610	185562.964	134250.376	134805.555	134036.666	57933.061	
paramset_gwko2q	25162.915	25183.410	25153.574	27302.597	25276.362	27198.677	25741.281	
paramset_sr7eo2	35136.111	35141.658	35141.685	36593.676	35136.190	36593.676	35136.082	
paramset_5p6r8l	204372.075	191530.204	189717.084	33613.346	166994.581	33610.291	190688.797	
paramset_75hj28	35202.164	35214.519	35214.864	35418.365	35202.155	35418.344	35187.285	
paramset_hunvqb	22910.218	24470.021	24511.540	35360.050	23382.944	35361.436	22216.046	
paramset_yk384r	18430.360	18408.580	18408.688	36389.502	18271.151	36389.501	20387.272	
paramset_bvcj56	173660.666	2059090.491	2076268.158	68458.623	155999.550	63871.718	1028077.450	
paramset_gto7hl	33248.896	33255.509	33256.623	35926.619	33257.356	35927.014	34097.521	
paramset_6ynb28	41376.788	44104.365	44116.009	33335.735	41518.543	33383.655	36977.198	
paramset_y9igvp	32753.551	32797.382	32798.120	33808.131	32775.401	33817.093	32765.769	
paramset_qkjf1p	1893614.970	1927740.252	1927387.676	386948.124	1661354.938	386481.974	1820905.377	
paramset_gjl8yc	4364668.034	4837531.945	4855886.566	159912.911	3073199.355	107536.045	5406290.018	
paramset_qsnlaj	3330075.955	3006830.227	3003643.723	162225.628	3121067.067	157308.508	3399281.201	
paramset_yutpwq	662564.629	792435.312	793235.970	113748.216	654916.008	113966.153	500721.054	
paramset_pxzcj1	1686222.599	1685937.069	1685814.967	879859.424	1682536.304	878206.547	1585004.284	
paramset_r8tepz	1030841.889	993957.301	991994.672	180418.278	1010996.680	177462.125	1002264.329	
paramset_6tn83k	17188585.146	17341248.303	17359656.670	15403695.119	16953849.240	15403298.802	9922633.334	
paramset_ur95wm	353270.519	422458.570	422421.270	35931.010	327058.823	35791.526	345932.722	
paramset_rbpmhz	166835.039	166834.246	166834.094	66335.761	165096.883	66281.632	166650.476	
paramset_sr4d2j	42399.215	43883.665	43955.396	23646.929	42243.765	23657.571	42979.589	
paramset_jbn67v	30881.204	30916.684	30916.760	32387.511	31137.607	32400.910	30828.628	
paramset_hlfjsz	22094.036	22113.293	22113.340	36296.533	22468.093	36296.884	21002.538	
paramset_jn1o5y	33119.481	33119.493	33119.481	35399.685	33210.336	35454.310	33117.048	
paramset_5h8os4	41976.507	42658.229	42627.587	40119.694	41987.562	40119.553	40865.387	
paramset_h7jevf	20974.830	21036.627	21036.014	36267.669	21028.387	36267.669	19724.267	
paramset_oxzhvr	2525220.652	2526251.365	2525199.140	1455118.098	2405162.698	1358781.495	2411073.714	
paramset_8msxk6	33559.305	33559.143	33559.314	36185.345	33755.824	36221.527	33572.060	
paramset_u58pml	33245.104	31449.100	31448.597	40917.592	33315.776	40912.148	31988.697	
paramset_htk59x	19571.474	20241.824	20162.997	34789.613	18670.903	34789.613	19451.021	
paramset_antjy1	23007.163	23008.836	23007.601	35676.854	22974.405	35677.396	23046.267	
paramset_2d8uga	562614.926	570032.856	562754.709	369207.206	541145.530	352880.744	556219.146	
paramset_7rte2u	3106650.544	4098122.817	4095995.318	1213590.435	3106190.108	1213599.932	2275885.125	
paramset_w8s59i	1549903.482	1579473.752	1580903.404	574762.551	1379334.762	545534.638	1563361.638	
paramset_yl7b2e	32134.039	31944.497	31972.414	33948.193	31894.662	33945.369	31733.056	
paramset_xnw6hc	30579.091	30749.015	30749.358	33995.793	30816.699	34026.851	31198.378	
paramset_osbc7z	14060.264	13074.394	13076.338	30855.029	14938.845	30910.966	13646.408	
paramset_rs97ki	19724.539	19712.826	19724.470	33080.407	20406.637	33197.473	19819.481	
paramset_o5r1dy	302530.170	392231.896	392231.479	287053.438	301905.829	286904.463	189465.811	
paramset_i7ebdp	369572.080	369575.828	369572.080	112246.027	293340.844	106144.483	370324.812	
paramset_93nbwr	15511.660	15645.826	15640.712	33830.981	16278.093	33842.392	15499.532	
paramset_q1t9hg	405651.928	402468.532	406062.381	223046.135	354818.969	193294.247	204727.271	
paramset_b7ejkg	923605.223	879605.081	879590.594	78884.006	724823.167	48578.000	983933.003	
paramset_j5421w	40474.657	40311.158	40223.594	41307.420	40429.794	41262.299	38403.499	
paramset_q19lhw	22471.080	22522.931	22510.850	34683.351	22315.523	34684.360	23633.731	
paramset_vf8w7u	175877.369	179486.572	179493.562	26001.112	160723.130	26017.075	179157.914	
paramset_lqi71n	31251.604	31279.834	31279.844	35251.281	31477.586	35251.427	31059.503	
paramset_ruld14	31514.730	31500.988	31500.908	33499.015	31769.938	33499.012	31133.095	
paramset_lsn132	30317.640	29656.274	29652.985	31674.514	30318.661	31674.543	31596.211	
paramset_5j1bsf	22915.084	26573.151	29165.657	32154.797	20213.546	32143.054	29076.317	
paramset_rygd3m	29539.135	29616.802	29616.796	34065.649	29950.253	34124.488	29913.625	
paramset_nv92w4	49473.479	64161.552	64131.095	28380.674	49326.565	28596.093	50621.416	
paramset_uya3dg	517333.643	517220.873	517220.528	95128.594	469090.652	91487.122	458071.708	
paramset_2u1cd7	248600.559	256497.058	256549.015	145606.249	201852.826	140007.387	267987.315	
paramset_f9zqmt	514133.987	516987.901	516986.728	69462.108	422466.625	69471.221	544666.371	
paramset_fduz57	20651.844	20650.051	20651.768	24119.980	20961.784	24375.094	20917.915	
paramset_js97oc	110779.268	115503.673	123538.170	63893.868	93270.354	61045.485	50426.335	
paramset_6qnfl4	25509.652	26442.122	26443.200	34816.158	26086.076	34821.534	25461.058	
paramset_vhr4p9	37848.556	37420.194	37409.539	36099.081	38245.003	36099.477	24458.024	
paramset_imdzwj	1235744.730	1237770.007	1237796.925	18461.634	1214237.801	18712.046	1235470.857	
paramset_89hevl	27282.829	26803.426	26784.560	37420.140	27044.505	37193.559	27332.994	
paramset_951rpd	1342311.617	1320024.371	1319979.725	839142.707	1266009.759	784260.299	1250608.323	
paramset_rhs2nt	653194.387	652858.263	652583.046	527177.403	643965.433	520836.723	321255.552	
paramset_f7y3gu	12933301.618	12751677.292	12749944.841	229931.515	11410913.706	228584.933	10689829.413	
paramset_s45hdm	57073.549	57067.525	57073.572	24939.958	55030.602	25847.623	57059.363	
paramset_yvw1zc	23605.502	24910.894	24945.323	27739.038	22996.033	27762.166	23705.911	
paramset_6ucnjd	18231.494	17256.094	17241.761	24126.720	14268.848	22534.013	19131.438	
paramset_ov4ux6	30708.552	31099.820	31107.471	36908.304	30731.490	36906.441	31057.770	
paramset_6wheos	29842.713	29797.411	29842.712	32592.917	30450.506	32994.451	29877.589	
paramset_sznyp2	61722.876	61722.567	61722.876	46445.958	61452.183	46446.813	52719.572	
paramset_5enc9d	30518.913	30515.639	30570.473	36500.926	28178.403	36466.825	30905.568	
paramset_8da3qr	46708.734	44949.184	44901.067	48198.151	46708.731	48191.750	42447.484	
paramset_yd5b69	18388.394	18234.000	18229.715	27843.806	18166.724	27864.176	19816.277	
paramset_8g6oyf	25946.062	27237.581	27240.467	32507.500	26461.662	32743.461	26963.810	
paramset_31b4nf	36526.973	36553.670	36560.036	58773.180	35927.862	58616.699	32736.786	
paramset_6xt35v	28223.802	28232.859	28232.943	35534.794	24762.482	35534.064	27717.479	
paramset_9g5m2x	28494.092	26076.261	25975.564	34191.155	28696.602	34191.151	30298.846	
paramset_tbdozl	774987.004	785768.842	785997.457	543499.398	714912.552	530926.513	486595.454	
paramset_of2w61	95386.735	97660.795	97673.464	85966.644	95333.826	85939.757	77240.465	
paramset_szku23	640098.847	1192941.904	1202187.598	514253.256	617900.669	505532.160	608203.220	
paramset_lhjcvb	66073.264	66892.691	66898.383	64398.119	64276.648	64311.366	66406.840	
paramset_jixge4	1094496.941	1527960.304	1530807.913	436540.724	1080179.266	433084.205	1115894.093	
paramset_2198er	19805.626	20624.093	20622.123	27945.003	19830.642	27955.568	25939.692	
paramset_8x6b5c	33894.697	33714.493	33711.822	46064.615	23141.340	36741.615	40591.962	
paramset_7ptlks	14560.484	13955.932	13988.054	36674.923	10330.579	36347.823	15517.449	
paramset_s7hdin	57628.172	57653.904	57653.886	26901.596	55722.655	26789.887	58482.103	
